"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"
"AL121956.6"	0	0.00298343420329534	0	0.0182165287072859	0	0.0113936358379544	0	0.00352760709893145	0
"SFT2D1"	0.852343143547831	0.320128162596669	0.50615353681007	0.281282057722351	0.443569958739413	0.233365923455116	0.262187314690986	0.433418801942166	0.70226896334631
"AL022069.3"	0.0420804825150463	0.0037540299450584	0.0159504896800332	0.00394618430856355	0.0210243040955344	0.00763169889971178	0	0	0
"MPC1"	0.241753918323538	0.115278672608751	0.356040860681746	0.047138898944299	0.198547039712347	0.0734045057460084	0.0929562824691653	0.0905969105786587	0.134607618791224
"AL022069.1"	0	0.0259250453540728	0	0.0113932636655435	0	0.00619595961473523	0.00541937567708325	0.00438137791706665	0
"RAMACL"	0	0.0338647118721568	0.00229891399302969	0.0205543849763453	0.0573921028466483	0	0.026373751510925	0.0113381255810789	0.137155397064874
"RNASET2"	0.818459417581214	0.344203994448381	0.335683716535195	0.24615849365802	0.352986010879566	0.226730762121066	0.236146729920117	0.287467120754165	0.068523657792853
"Z94721.3"	0.0258894687179351	0.104776256325734	0	0.112115439529471	0	0.0425787496110919	0.377234987686974	0.0373687222224823	0
"FGFR1OP"	0.288280866990674	1.30609838954404	0.154946926886303	0.96016957991372	0.115904588821697	0.200264570278388	1.21494320512995	0.545415718971305	0.262095080341093
"CCR6"	0	0.0229616563707615	0	0.00722411576707799	0	0.00783452849065458	0.0177327067316075	0.0112153030215529	0
"UNC93A"	0.0136697177476679	0	0.00735477987143845	0.00447020274604555	0.01916296182738	0.100509349788652	0	0.00203737275079142	0
"LINC01558"	0.028058459506773	0	0	0.00865802055600578	0	0.000865931542742771	0.00365204351921139	0.0145033229774313	0
"AL009178.3"	0	0.0316541826212151	0	0.0438793815480353	0	0	0.0198875480033579	0.0614221140771571	0
"AFDN-DT"	0.0896580271201587	0.453995998085513	0.0590066815853832	0.324265556969818	0.115143333203936	0.0480926986272157	0.215020204444504	0.312206105797103	0
"AFDN"	1.33251080159133	3.63342335951462	0.954996824402618	3.20617579358347	0.704589558543307	2.23175684903727	2.92648726436077	3.9562641792058	0.593959383407852
"DACT2"	0.309217234745397	0.0432767388095058	0.104351409273886	0.0269102098040349	1.08422044365677	0.805455136349894	0.0550960127643213	0.111258721659371	0
"SMOC2"	0.0796050277473616	0.060601352409835	0	0.0369444290524474	0.011108148938061	0.0208193509732304	0.0189271494772731	0.00724669188515443	0
"BX322234.1"	0.0135656864101667	0.0245701004492902	0	0.0921756277110488	0	0.0166932097334778	0.0424709266238468	0.11407038579033	0
"THBS2"	0.0995716506349878	0.0317370695589456	0.0152065295095149	0.0321953564810187	0.052276474798325	0.00517456442402254	0.0261859705921014	0.406274459386504	0.0503220611916264
"AL009176.1"	0.0106610717362195	0.0576015721422083	0	0.0326381018533024	0	0.0295489532592615	0.0661551978079762	0.0312465264966558	0
"AL135910.1"	0.0107510928485881	0.00412843733692673	0.027104678267469	0.0191784411175751	0	0.0171538722568952	0.0283265036499487	0.0118396463111038	0
"WDR27"	0.0500567139733447	0.561251137654858	0.0476375895847278	0.649629265180505	0.0630272791080261	0.274095268271255	0.776626850632077	0.541009534278275	0.0364750510650715
"C6orf120"	0.597523305864663	0.170901425012187	0.261693247542789	0.0722011700177647	0.465975889739262	0.113027685500146	0.16889102458308	0.0793902332149169	0.250577825605885
"PHF10"	0.372530014342236	0.286253617863892	0.307075704753978	0.256846837886893	0.60816652258822	0.395904569913752	0.343926143002384	0.230697337598271	0.610683823292602
"AL354892.2"	0.0276579986885002	0.00921136018629055	0.0224687475003283	0.00199965246040238	0	0.0182190153025743	0	0.00968199487822471	0
"TCTE3"	0.0260232405621523	0.0391282154373192	0	0.0409551021469943	0	0.0761181214593672	0.0410974197973748	0.00814343564660998	0
"ERMARD"	0.127165941111259	0.149536290933088	0.141822042483252	0.232570021010218	0.14117143091311	0.0962757699823568	0.203626379126996	0.203127584802513	0.0382058531367005
"AL354892.3"	0.00686645298264985	0.0262258791988529	0	0.0674759628799626	0.012101849162552	0.0179479289964699	0.0185645864994638	0.0382896971391912	0
"DLL1"	0.0351296976928329	0.075280015459476	0.0405136557555799	0.0520263869524613	0	0.0131693134462068	0.0300144998081056	0.0265132970605382	0
"FAM120B"	0.0363492054129176	0.201776079036985	0.118280057472293	0.146042111048456	0.016634007808013	0.120497405782514	0.206199078894575	0.202102112636268	0.143334356903584
"AL008628.1"	0	0.0373069329682388	0	0.0298390096070723	0	0.00685708800043885	0.0467391779519333	0.024622391816619	0
"PSMB1"	6.5033989249292	1.77972516165738	7.617139538204	1.00077173582862	9.52798657135677	1.23284191314688	1.21318455005084	0.997069274847316	2.17571322427236
"TBP"	0.0865695242937064	0.25580002727166	0.038072945483731	0.17887996976096	0.0659457932451631	0.29261492671164	0.357317540917522	0.351409897552907	0.206696099012819
"PDCD2"	0.642178683226996	0.613094937956884	0.695963161861704	0.626242845067104	1.05393199692536	0.652893626152015	0.55736822703809	0.424376790992885	0.478070349962813
"AL672310.1"	0.00974060761910328	0.00498204391659756	0.00380494338244247	0.0139601958459058	0	0.0874385322490369	0	0.0127196363201583	0.111769308147983
"AC215522.2"	0.0158588184545899	0.0585620021642121	0.00101103442976647	0.0879335805772484	0	0.0385895795268091	0.0678222402541001	0.0484903883687769	0
"AC093627.5"	0.013754098721419	0.084066607678153	0.0192515016171261	0.0280358237735823	0.0548161861063511	0.0205669380553878	0.0391533034785745	0.0104286375952133	0
"PDGFA"	0.395269824485416	0.260834173650955	0.307409638962244	0.32579446346845	0.150077436112892	0.0833314471803305	0.132583369299036	0.396939985863529	0.171174255391989
"AC147651.1"	0.0120116657297567	0.00339980634703047	0	0.0243140691342915	0	0.0073846304340076	0	0.00283775611813125	0
"PRKAR1B"	0.0677230484775458	0.0300857556106763	0.0719719299745537	0.0353713978260672	0.00582750582750583	0.00529418180008534	0.0149789486048659	0.0395994169370865	0
"DNAAF5"	0.12912936131645	0.111563565826948	0.25554375079913	0.0464564501055486	0	0.0165815185929553	0.0774568831336295	0.106900308868102	0
"SUN1"	0.337955729260143	0.818101864711732	0.274912118669549	0.834832831248401	0.420187347347253	0.524284530440742	1.09999126296735	1.29179953795279	1.18876202516064
"GET4"	0	0.0815868427813965	0.0140944326990839	0.0851285050222432	0.0330294683290019	0.1760135143992	0.0652674355936234	0.0286317281508252	0
"AC073957.3"	0.0132039347725622	0.58805589253294	0.0201174861189346	0.666613815639676	0.0337700932054572	1.01918008902548	0.416145971569284	0.360531758424618	0
"ADAP1"	0	0.0227377836716985	0.0107424187560781	0.0194141841063773	0.012101849162552	0.0146240610147658	0.0126006953022216	0.00391421910546002	0
"COX19"	0.23945848266422	0.561636042805009	0.121073434728237	0.515594319029451	0.132526171942289	0.728984124442398	0.544239756677737	0.442538775824959	0.271139444369429
"CYP2W1"	0.0195882548823725	0.00738476227119394	0.0204716672125778	0.0536262217682932	0	0	0.0098203851555058	0	0
"C7orf50"	1.10587154589247	0.635265365326752	1.00006712190618	0.344893456331848	0.606824529294406	0.304410110230008	0.418850796818946	0.371732006167608	0.172016792755612
"GPR146"	0.0875249998663635	0.0208647076473566	0.0465865659907627	0.0202745539651259	0.0787352668230411	0.063704427689605	0.0180028614955918	0	0
"ZFAND2A"	0.216859881695695	0.1026849707914	0.223564436795328	0.086570394134753	0.294789946640854	0.148388900230637	0.0667394375387987	0.109996844155802	0.11895557009457
"AC091729.3"	0.100948705162666	0.0878304123908523	0.0129055571329014	0.0260147134585822	0.109228014571132	0.0429416281525646	0.0406667720897205	0.0364640802090919	0
"MICALL2"	0.268086139720172	0.0967202340213626	0.227282969132286	0.116671245457525	1.00619795268446	1.08044499205359	0.132219912975962	0.156646847405384	0.336958596852089
"AC102953.2"	0.0253101276119179	0.0256529382853297	0.0178616082592077	0.0649755509980348	0	0.0882526622108305	0.0514018649125132	0.0268635163087321	0
"INTS1"	0.362780967702625	0.382162397568339	0.365713155413331	0.389735449028899	0.365814101873582	0.707293822467361	0.501583860602873	0.580435256045312	1.10558638997163
"MAFK"	0.276533494563192	0.150989217308095	0.122777356870547	0.135333967645875	0.581732174658521	1.66832300003589	0.207637644442162	0.249137212228217	0.0807395745024424
"TMEM184A"	0.0684058257468216	0.138142620641005	0.015470769812203	0.311926526349666	0.0269599913728028	0.688764444054739	0.131902139111396	0.13740780703219	0.119281922824596
"PSMG3"	0.161348763193492	0.102585699252656	0.340613237339363	0.08313424709103	0.202977208081619	0.0982421328212908	0.23269449810655	0.0967853160942541	0.595227303156214
"PSMG3-AS1"	0.0240635619188954	0.00903845575288477	0.0436507904982039	0.0252955369813234	0.0467639356528245	0.0103168520011645	0.00937400401207372	0.00914206864291632	0
"ELFN1"	0.0387763176467873	0.00787896002232602	0	0.00576073743929784	0.104034589953734	0	0	0.0137738205015882	0
"MAD1L1"	0.17296293116847	0.0731182186091791	0.359362629051586	0.081570245240698	0.0601184030414629	0.0388800987972431	0.0868950652480001	0.090742502808891	0.132961042414572
"MRM2"	0.222957076052081	0.129937950111824	0.265687459573643	0.0407313253950909	0.412898873357123	0.0385093528814033	0.0471445228185437	0.0852556747623071	0
"NUDT1"	0.36714512527109	0.121210396529922	0.475194368816069	0.0576950967774919	0.261598794665887	0.0732586603784949	0.122349119567747	0.0600935481898978	0.0421096957574481
"SNX8"	0.325507848335033	0.182707636814326	0.690122249301162	0.157484174757927	1.18582385118895	0.214202019071708	0.08521221374247	0.321722630795252	0.304166597557698
"EIF3B"	1.35891045515946	0.723399465610821	1.22176209469057	0.685344401352595	1.84371708800538	1.49659121590223	0.70120127527283	0.605174282674889	0.427794914151504
"CHST12"	0.520578619280164	0.545804642559402	0.255062970949871	0.583104967418658	0.421749027102817	0.794606225079023	0.510112045315551	0.428997869007571	0.0944883914791798
"BRAT1"	0.208693108513697	0.22819482368672	0.241191126274287	0.250536678333641	0.154651961295585	0.183083171592994	0.273760262891618	0.179357070407499	0.13846579894766
"IQCE"	0.111579067662664	0.114484228669368	0.046635330985739	0.124690485654039	0.0244905956112853	0.0439014156627987	0.0970618864110836	0.114348174658784	0
"TTYH3"	0.295561225102454	0.262593770748757	0.485367909247631	0.241598767433518	0.235829407845609	0.0902857736757159	0.185471897112478	0.47814570317787	0.247803243330538
"AMZ1"	0	0.0799088740510707	0.014756227127848	0.136801613971124	0.025507601265177	0.0945062564792461	0.0340414533041985	0.0664064148987112	0
"GNA12"	0.62886701476768	0.588668673702356	0.51279740643121	0.892364600066127	0.947318229275162	1.17519359787016	0.679145231758129	0.692510253641016	0.607186619470216
"CARD11"	0.0329661958368181	0.0124410693731852	0.067450266062329	0.0189929045850392	0.0165530027146924	0	0.00600171288885848	0.0564770775738402	0
"AC073316.3"	0	0.0398499029171139	0.00101103442976647	0.0324064468296536	0	0.0165587309958381	0.0269987619596638	0.0070073131209222	0
"SDK1"	0.200852275755356	0.521446165971958	0.143483663960725	0.546173009576756	0.296229986575531	0.223373863357052	0.444708299337622	0.323367956947443	0.240094599165064
"AC011284.1"	0	0.0400745401624124	0	0.126341794385409	0	0.0140573450929876	0.0808507278997014	0	0
"FOXK1"	0.144285436695504	0.246612599296007	0.110760404317073	0.261403077760582	0.0432018085651819	0.100873736167886	0.212760481807748	0.583443413521941	0.344924676885798
"AC092428.1"	0	0.0830370930995693	0	0.0707074827490826	0	0.0101053843623491	0.0998427658191352	0.166997881721843	0
"AP5Z1"	0.235550665730602	0.239184380704182	0.141197801876621	0.304546563593389	0.0547275873868688	0.525861253705126	0.203724754944358	0.484780006830287	0.137702502517695
"RBAK"	0.0829495657056603	0.119268948259829	0.120955324915505	0.0989465795222493	0.0489998237166105	0.0424602799674398	0.0975918365894146	0.0997006760922624	0
"WIPI2"	0.749144922189575	0.38507801274086	0.594842848428317	0.392195540384156	0.864903869044459	0.305951988339749	0.405103275511736	0.38692596345956	0.740455140812658
"SLC29A4"	0.0203021776115706	0.0489936004840826	0.0152998776009792	0.0510682057806167	0	0.013964774649804	0.0209047986220293	0.0379862402772765	0
"TNRC18"	0.357461564282603	0.82388781826709	0.298996318640481	0.822172131459505	0.166518181571877	0.174639528370609	0.54178596356068	0.816373379372748	0.181432497534012
"AC093620.1"	0	0.0171737094921145	0	0.0415161486722359	0	0.0158073065660899	0.0160368909617023	0.00412080383696287	0
"AC092171.1"	0.0196747372438841	0.0853363966429615	0	0.0673068890430546	0	0.00859374825510416	0.0694982436184304	0.0254047427665078	0
"AC092171.3"	0.0107640772602409	0.159643989148209	0.0288006640238298	0.206600268618128	0.0376903361977989	0.0793363543498466	0.199546394130126	0.102611921295923	0.0382058531367005
"AC092171.5"	0.0137753569883764	0.0491059343873591	0.0384199713595708	0.0976748333135419	0	0.0273740960742135	0.0114146220098786	0.0160135410663324	0
"FBXL18"	0.0922852142307434	0.353844795987204	0.153910035051768	0.386047999992946	0.0132985797116868	0.256276967434619	0.32744867256008	0.341842381995922	0
"AC092171.2"	0	0.0293103363265601	0	0.0195880047097601	0	0.0144930283493643	0.00984201595981308	0.0122438615183469	0
"ACTB"	46.6778406624762	10.8641534957805	92.8801465633587	7.7948299274564	35.6477604064292	5.60090409579976	7.52110028138611	9.20664092961718	17.90925903662
"AC006483.2"	0.0125884971348581	0.0154238900453292	0	0.0346345381837185	0	0	0.0270136460392526	0.00736685061526777	0
"FSCN1"	0.658924974917669	0.133131271041162	1.31588236885573	0.125839649965205	0.400987000320288	0.0863609502679585	0.0600047925525156	0.409839710768865	0.360577387110382
"RNF216"	0.47791407249399	0.870565420877327	0.428848057804605	0.842608768647275	0.423846301661836	0.605065161476129	0.824019089222713	0.800862344702157	3.3827223520426
"CCZ1"	0.450594297139644	1.07564031559481	0.720824222467584	0.983174391196987	0.201302523711022	0.512240061765902	0.941801166033658	1.0214132623785	0.42611894688494
"PMS2"	0.216590634472571	0.673188272658398	0.165538030576062	0.59291691683241	0.023480257583875	0.447080412024516	0.920118787632064	0.494049891169377	0.285591980816967
"AIMP2"	0.608135781019652	0.139781986933366	0.685465012653897	0.111206923740459	1.19846737333166	0.157996255780171	0.135489551277371	0.216438400050968	0.710240311787606
"EIF2AK1"	1.24592359436316	0.579246685791291	0.892230259017266	0.446378482000415	1.48569805295649	1.32665324644751	0.557807912031467	0.345238196509207	1.13690103233787
"USP42"	0.213811270206911	0.25328536547973	0.124127341514622	0.236580828347369	0.14183411964259	0.344940199306316	0.279648746587826	0.2019870509656	0.573109640316322
"CYTH3"	0.310998821402402	0.150723807396524	0.242355041406454	0.191246221607222	0.588996863452132	0.672345015073664	0.137332815992415	0.150164101420628	0
"RAC1"	5.88346709279751	1.81480594741293	8.38284988783264	1.31527313850125	5.33680221004853	1.03088426574983	1.34690857445475	1.25632931869485	2.95367754406707
"DAGLB"	0.078847496333437	0.1172898529416	0.0429469273549986	0.168569435830769	0.0768505284809698	0.155187394979366	0.19078449983185	0.222697129432069	0.149683743218022
"KDELR2"	5.70553031121239	2.12797660097319	4.46497193581681	1.71160128625629	6.35797670982747	1.94988037995813	1.61702993759361	2.42795465261795	3.57965517576531
"ZDHHC4"	0.487624418649102	0.305541954311623	0.389279203915348	0.163358740777993	0.387171115596867	0.139904283538845	0.191498349580039	0.287268380098803	0.330816610236605
"C7orf26"	0.0983703583027194	0.0882043785423963	0.153649797045918	0.0656616259858577	0	0.0148998154622999	0.133177894807785	0.0543260069533511	0.0562825383424792
"ZNF853"	0	0.0133718075691284	0.029243070214909	0.0206596898414703	0	0.00327359674002142	0.0255975577660163	0.0221883145958394	0
"ZNF316"	0.0562109615057283	0.198567615951555	0.0495342682577655	0.214583982573571	0.0391849529780564	0.0449896040984071	0.236888355189468	0.211239106778931	0
"AC073343.2"	0	0.0128409121673017	0.0185749312727543	0.00743037784662258	0	0	0.0171378744558101	0.00669303275369439	0
"ZNF12"	0.117916773726315	0.204805298671041	0.106162896964231	0.160558223806951	0.166149365027445	0.131211723123071	0.202615871341876	0.225532037633035	0
"CCZ1B"	0.051087254015217	0.211638375247356	0.0734535798777665	0.207580992540927	0.0269599913728028	0.0940986317384064	0.183719303466598	0.148781263552282	0.211630754176614
"C1GALT1"	3.40038189557905	1.7608546822035	1.44990410549746	1.19638822686732	2.50192649288139	1.6299872750627	1.14431767637705	0.701062570234319	1.10366689896599
"AC005532.1"	0.177595087431093	0.343532476015821	0.154326552849013	0.599197068123451	0.14317907012715	0.517375206403443	0.225292962313614	0.101242203579481	0.175238108437049
"COL28A1"	0	0.00458785137199733	0	0.0155089435083146	0	0.0133860892172083	0.0154700816356208	0.0164239738348138	0
"AC004982.1"	0.025759121304854	0.00248637466682579	0	0.0105834618298049	0	0.00573407289554668	0.00818865347420001	0.00456072743030613	0
"AC004982.2"	0	0.116422092648867	0.00771593030971744	0.0951564580660363	0.0211023887904111	0.0255624432088577	0.0479328783025785	0.10708964328866	0.111769308147983
"MIOS"	0.265136518925731	0.241909205748078	0.243185257656455	0.12945545003257	0.310172509997359	0.289987885324578	0.141416028329593	0.0923479748508868	1.50127519593837
"RPA3"	0.876720425290236	0.280548622702289	1.22449300013176	0.181957981739856	0.856879564773122	0.155293269254273	0.156459347361646	0.0775713895215897	0.273861541338047
"UMAD1"	0.0855772634759376	0.18178024422621	0.108473692090571	0.0938020685930233	0.281532039314832	0.177465572809076	0.172523789291948	0.0328481071332791	0.377444297956043
"AC006042.2"	0	0.0222237435055808	0	0.0175467490366053	0	0	0.00428474532116523	0	0
"GLCCI1"	0.731889383148228	2.07512709006249	0.481415708398757	2.92303980986868	1.2513689669631	2.46855025114816	1.9069234354918	0.85180983362342	0.0968228749558673
"ICA1"	0.478928945578174	0.604445581289071	0.473263420398992	0.562120527018204	0.764469860027864	1.21715094323295	0.268865443148894	0.436608197374979	0.199639626444279
"AC006042.1"	0	0.0188172887801904	0	0.0145647021258923	0	0.0315676385006225	0.0089218502992005	0.0102458615783831	0
"AC007009.1"	0.12852075991455	0.0261449878828548	0.198539276734423	0.0274041269513338	0.421622990258739	0.121041047060735	0.0255251096802888	0.0124578733540995	0.201633963376968
"NDUFA4"	9.18464210175943	2.935837720379	10.8288898176752	1.69963792688852	7.47662765114296	1.27599648753955	1.88717632605003	1.01241210850088	4.7295533885206
"PHF14"	0.804308412315602	3.45252945424572	0.972148279353823	3.12126090810985	0.81641824586861	1.37938120664384	3.26488540678986	2.31870238322494	4.23003365284856
"AC004160.1"	0	0.0864690946400209	0	0.0527324858636809	0	0.0957938751250091	0.0294804749398906	0.014562410486683	0
"THSD7A"	0.379665747803461	0.271158310700589	0.328944530453996	0.70506071917098	0.477472557546789	3.41987562586647	0.359829016184886	0.44555625363703	4.01782674108047
"TMEM106B"	1.66978685563062	0.838411107774884	0.933608944069484	0.573763461148446	2.93800902835384	1.59310064857107	0.631700398347495	0.543489200589956	0.475643771289883
"VWDE"	0	0.0304295191358606	0	0.00409296368596238	0	0.0467417393197104	0.0462820363147789	0.00311039183080526	0
"SCIN"	0.629058244037217	0.35603031312366	0.924519888387088	0.893477803097728	0.538286357918061	0.693874460109762	0.629575251261266	0.479395777225355	0
"ARL4A"	0.577391676345672	0.297445182731615	0.629024788590247	0.274647487122738	1.41010971780109	1.78669193138249	0.296144349726736	0.341287113037276	1.70407500349591
"AC011287.1"	0	0.0509413448172803	0	0.0614420253744067	0	0.271436020473263	0.0614545315970379	0.0245332132434155	0
"DGKB"	0	0	0.00565559677857207	0.00549522796235094	0	0.0015901691924119	0.0100036012964667	0	0.642261311450858
"CRPPA"	0.218074690536824	0.365747063610818	0.0848044866864143	0.54137857424334	0.018462447382025	0.221303545464869	0.437068142063363	0.332381630163972	0.260084841620539
"CRPPA-AS1"	0	0.0199931765270118	0	0.043169005681731	0	0.0170585589465288	0.0230538343896759	0.0123006618387417	0
"ANKMY2"	0.251121894670572	0.216596261668089	0.342392795950927	0.132045961726338	0.205481141589111	0.138749822606699	0.218836474361744	0.173541783338564	0
"BZW2"	4.21114392033295	1.98609375895552	3.99301486233092	2.52045359153812	7.26887240314548	6.26015899544188	1.83609298927249	1.0424863967534	1.86552208766031
"AC073333.1"	0	0.00562804527958376	0	0.0164143636945123	0	0.0407404961999517	0.0102711860671885	0.00714078121574656	0
"TSPAN13"	0.786510051466955	0.215671545415932	0.406454588045714	0.137609996935864	0.35718877529309	0.147630788960196	0.115098396448953	0.124521657778494	0.578029506145624
"AHR"	0.110720922466393	0.0830451665015232	0.264610690265404	0.0648200949584268	0.850345369793535	0.620723127934278	0.0877421519979237	0.238710672424013	0.512154748055013
"AC073332.1"	0.0120767696090508	0.0327456626327005	0.0142324442799806	0.0421438965863635	0.0456370938298649	0.00314580854042977	0.0308092634016808	0.0495309306861647	0
"AC019117.2"	0	0	0	0	0	0.103741682532619	0	0.0127196363201583	0.178734624668926
"AC019117.1"	0.00286672755595996	0	0	0	0	0.0752988718089594	0.00129246740946492	0	0
"SNX13"	0.402455054398078	0.64134436531337	0.349562030114753	0.628572960095661	0.42359959516964	0.920170949828193	0.581716375238054	0.739874375183347	1.02104799026518
"HDAC9"	0.0504679447053113	0.0115974389076161	0.148652094465369	0.0504158025989517	0.0759938736893494	0.0406345494985842	0.0652353566852953	0.48483521906138	0.1783770433319
"TWIST1"	0.490337484657284	0.380583300424144	0.468467788562062	0.479387492376087	0.73310820961437	0.658984954234129	0.32614598266512	0.341676080872443	0.575094583823526
"TWISTNB"	0.350927253245068	0.112990131823448	0.380524169513093	0.065203308188149	0.312739363905304	0.0174043628869165	0.0951570285230091	0.239625822687764	1.07507383035592
"MACC1"	0	0.0256057909590009	0	0.0321361878732355	0	0.0199680920668363	0.0818954912678576	0.0241394063967722	0
"ITGB8"	0.0070344561732277	0.00944224743693162	0.0269815173425232	0.102909308897258	0	0.0194749952575239	0.0562711982178838	0.085851818106062	0.0503220611916264
"SP4"	0.0229221276357566	0.0499796799478826	0.0357096578159114	0.0269276342940363	0	0.00310758296858078	0.112591938190787	0.0770058081263194	0.818360865380217
"DNAH11"	0.035617888164528	0.00466384333880753	0	0.00747931127934786	0.0653004137385703	0.0120331350284068	0.0227746061955845	0	0.503077714986218
"CDCA7L"	0.0613746704472012	0.0467263903119122	0.10837965040025	0.0294556638941623	0.0519225918221953	0.0171516455984033	0.0947158365659253	0.0187903359687126	0.763071820838959
"RAPGEF5"	0.0242654948057363	0.0455295598171243	0.0393511311261323	0.0188930276748978	0	0.048107017946771	0.0564588409260031	0.0846904085060748	0.631764534106476
"STEAP1B"	0.0452612970223549	0.0198021704916627	0.01174350619048	0.199032553515759	0.00346241205473381	0.0124300260067281	0.0708099023594429	0.05148080038049	0
"AC002480.1"	0	0.00285075716110199	0.0542789805124211	0.094658429102339	0	0.00701176722697504	0.02887690932769	0.091664072721633	0
"AC002480.2"	0	0.0278352228622997	0.0373602387622099	0.296365770353926	0	0.0141785816035982	0.149276509272353	0.141322419845825	0
"AC073072.1"	0.0208299241770252	0.0171637282363926	0.00703868461061997	0.00634903310948779	0	0.00384822930393281	0	0.00696040019516962	0
"IL6"	0.0289001785182587	0.0167798645250023	0.0803929677353744	0.0719295568756956	0.0302626800629464	0.021399557002415	0.0157150639465828	0.0960432570952739	0.0491742818505921
"TOMM7"	3.53552493008189	0.87842043441687	3.509835016272	0.607069053245207	2.71276617099323	0.46330082320236	0.637700516742802	0.647864756371734	2.43788228815923
"SNHG26"	0	0.066649584008516	0.000700012460221792	0.102917548979951	0.01916296182738	0.151779005133906	0.15406561903327	0.0761190326915142	0.15611583795176
"FAM126A"	0.156832592487622	0.259974843335443	0.173108970152207	0.349396124670359	0.124734592310721	0.156014991320224	0.155453592860513	0.623575976539048	0.479389503385364
"KLHL7"	0.174224945908199	0.117442254004235	0.220375647089764	0.138303163644146	0.159590882601601	0.0942152764840866	0.136517529575972	0.0853221477744767	0.7653971859253
"NUP42"	0.525302471424661	0.535239029028173	0.346929330499808	0.490432230480408	0.431383710284667	0.205928392227921	0.597524521062795	0.572600621374195	0.367364015595878
"GPNMB"	0.0196314008182368	0.00898608235564757	0.0199792216095261	0.0019591539902873	0.0305885231861006	0.0158107095739564	0.0025667449951681	0.00247665995656929	0
"MALSU1"	0.604615432876082	0.444308342876063	0.95442755496372	0.463796836282596	0.780625842610328	0.647922015469097	0.414187456608076	0.355704676968695	1.10520005613378
"IGF2BP3"	1.18363708576106	1.56911574925809	1.18101616683444	1.81727454747562	1.84874206034779	3.05867067639449	1.99583583153404	1.39668346889596	2.65770523231323
"TRA2A"	0.493699955093564	1.6998404143084	0.448645419656761	2.2948843083303	0.205434140764665	1.88735750826192	1.94268927090643	1.54583447530914	1.78009607814619
"CCDC126"	0.426944783457336	0.262497225538249	0.132424189216249	0.25805065383919	0.204775052101108	0.088881149387441	0.221170866593117	0.3372986755455	0.0994925878022088
"FAM221A"	0.154101616406776	0.204365314156229	0.0568666628432034	0.317145985195507	0.0611776282708954	0.0911051819220219	0.367560074868983	0.247563031989824	0.0382058531367005
"STK31"	0.0137753569883764	0.0154281521823682	0.0234616644732093	0.0201554530834632	0	0.00834883184457518	0.0181991546030981	0.0288781295437523	0
"NPY"	4.59316307070165	1.37736209401759	1.98040120456132	0.619650224131773	2.45330527964921	0.575041956011557	1.08904511906266	0.337119175322202	0.1353469973781
"MPP6"	0.0813171381270239	0.210510380237497	0.11087481724828	0.211508769641241	0.0717879492607708	0.0281387369281021	0.308394747937772	0.132741467516811	0
"GSDME"	0.441628783065788	0.679164785841038	0.516600514915532	1.46874222296595	0.35368025346188	0.29628061964864	0.786029809021625	0.661254268084436	0.148967317221773
"AC003093.1"	0.0842945075886477	0.0248612127767827	0.0676024240670869	0.0226169153920195	0.0646001157634074	0.00676365712056082	0.0142301759418953	0.0239553742772396	0
"OSBPL3"	0.100599447313334	0.107924859681611	0.121008057601931	0.232416362001758	0.015871000507872	0.174068851518106	0.126127563700346	0.418987502306495	0.0503220611916264
"CYCS"	2.24756293704816	0.5260034585204	3.10354364317499	0.401495232493382	2.76705642998282	0.406583454833332	0.448637645580522	0.268842538452561	2.09690180251796
"C7orf31"	0.0133623028058163	0.0380720169312257	0.0136055695931232	0.0341360458207517	0.0516528925619835	0.0118488839106169	0.0208041421630913	0.0310736566884135	0
"AC005165.1"	0	0.0469942427503433	0	0.0129491716679488	0	0	0.0311608221677703	0	0
"NFE2L3"	0.764501837498843	0.225955096496225	0.323478190927296	0.194363698135318	1.24163701434267	0.891293498881084	0.117351132315338	0.606208351094845	0.979277401303231
"HNRNPA2B1"	9.1116506174505	9.91785214736972	10.8641515572121	8.92341861460282	7.1757716698494	8.23306463094552	12.2179538466489	7.01238032601909	14.6260989721385
"CBX3"	2.96418331954219	1.11279818564093	2.93480237749959	1.06665303358801	4.72516794783498	2.07273610485887	1.47760255833307	1.40604257247322	2.55363966722041
"SNX10"	0.06915993743507	0.0559277733405415	0.0866150962261739	0.0336653557372192	0.0735882608342116	0.121363001083514	0.0469839229123985	0.0115018003202413	0.219747096504852
"SKAP2"	0.237376344266763	0.376031969572542	0.320515552709191	0.215260706959541	0.180690307373934	0.264881458834343	0.266773166507592	0.105961810719508	0.13038058210085
"HOTAIRM1"	0.056685445663575	0.179036117011284	0.0680964498056554	0.0609962727991633	0.00975000975000975	0.0644139850179578	0.124975717028649	0.034345707833843	0
"HIBADH"	0.281092079667275	0.108232816670826	0.49657140528175	0.0911613121182595	0.434779596664485	0.13881781538016	0.105196114547594	0.181085005275366	0.449031492711865
"TAX1BP1"	3.07495843243705	1.68185951113935	3.42025233788181	1.25257743001915	4.37711768048168	2.48440275795404	1.47564275535392	1.77697965661397	2.5750670718479
"JAZF1"	0.026736384575322	0.0136134304107563	0.0166112956810631	0.0226644844449431	0.0295159386068477	0.00322307827181122	0.0156922181511394	0.0283512522248894	0.188223732433974
